"Release_Week","Region","Week","Sites_Reporting","Total_Patient_Visits","Total_ILI","Perc_Unweighted_ILI","Perc_Weighted_ILI"
"1104","Region 4",201044,411,154996,2573,1.66,1.404
"1104","Region 4",201045,413,153799,3048,1.982,1.601
"1104","Region 4",201046,412,163295,3846,2.355,1.856
"1104","Region 4",201047,419,119040,3571,3,2.216
"1104","Region 4",201048,418,155511,3500,2.251,1.949
"1104","Region 4",201049,411,141930,3987,2.809,2.272
"1104","Region 4",201050,406,134419,5932,4.413,3.376
"1104","Region 4",201051,374,108695,6561,6.036,4.426
"1104","Region 4",201052,395,117401,6005,5.115,4.017
"1104","Region 4",201101,404,134575,5301,3.939,3.324
"1104","Region 4",201102,383,121100,4791,3.956,3.706
"1104","Region 4",201103,388,139312,6330,4.544,4.318
"1104","Region 4",201104,349,144444,7614,5.271,5.253
"1104","Region 5",201040,248,87473,736,0.841,0.684
"1104","Region 5",201041,270,94640,869,0.918,0.759
"1104","Region 5",201042,264,94746,961,1.014,0.871
"1104","Region 5",201043,274,98337,981,0.998,0.873
"1104","Region 5",201044,273,96827,1093,1.129,1.038
"1104","Region 5",201045,269,96665,1043,1.079,0.953
"1104","Region 5",201046,268,96082,1044,1.087,0.958
"1104","Region 5",201047,267,69111,858,1.241,1.032
"1104","Region 5",201048,275,93882,964,1.027,0.911
"1104","Region 5",201049,270,91082,1065,1.169,0.982
"1104","Region 5",201050,274,84669,1098,1.297,1.073
"1104","Region 5",201051,261,68267,1319,1.932,1.412
"1104","Region 5",201052,253,65336,1559,2.386,1.75
"1104","Region 5",201101,249,79863,1554,1.946,1.567
"1104","Region 5",201102,247,79991,1742,2.178,1.774
"1104","Region 5",201103,229,76428,2222,2.907,2.515
"1104","Region 5",201104,183,65433,2435,3.721,3.371
"1104","Region 6",201040,191,80378,1636,2.035,1.861
"1104","Region 6",201041,187,79130,1551,1.96,1.851
"1104","Region 6",201042,197,82334,1704,2.07,1.997
"1104","Region 6",201043,189,82052,1691,2.061,1.988
"1104","Region 6",201044,190,83592,2025,2.422,2.296
"1104","Region 6",201045,195,89455,2090,2.336,2.37
"1104","Region 6",201046,186,84290,2063,2.448,2.415
"1104","Region 6",201047,185,63353,1706,2.693,2.62
"1104","Region 6",201048,189,81352,2074,2.549,2.475
"1104","Region 6",201049,185,79705,1880,2.359,2.313
"1104","Region 6",201050,178,75904,2212,2.914,2.909
"1104","Region 6",201051,156,62831,2395,3.812,3.85
"1104","Region 6",201052,175,72357,3017,4.17,3.756
"1104","Region 6",201101,175,82221,2896,3.522,3.368
"1104","Region 6",201102,168,78586,3461,4.404,4.463
"1104","Region 6",201103,178,88078,5198,5.902,5.959
"1104","Region 6",201104,145,69940,4435,6.341,6.624
"1104","Region 7",201040,92,22989,211,0.918,0.927
"1104","Region 7",201041,91,22966,222,0.967,1.032
"1104","Region 7",201042,95,23755,239,1.006,1.043
"1104","Region 7",201043,98,27160,211,0.777,0.835
"1104","Region 7",201044,98,26682,178,0.667,0.741
"1104","Region 7",201045,95,25577,286,1.118,1.085
"1104","Region 7",201046,96,25619,259,1.011,1.042
"1104","Region 7",201047,96,16305,161,0.987,0.989
"1104","Region 7",201048,98,24641,327,1.327,1.379
"1104","Region 7",201049,100,25257,317,1.255,1.302
"1104","Region 7",201050,97,24766,361,1.458,1.554
"1104","Region 7",201051,98,19229,331,1.721,1.94
"1104","Region 7",201052,93,16832,375,2.228,2.287
"1104","Region 7",201101,96,22897,383,1.673,1.692
"1104","Region 7",201102,90,20864,367,1.759,1.979
"1104","Region 7",201103,87,22391,433,1.934,2.029
"1104","Region 7",201104,68,19706,531,2.695,2.735
"1104","Region 8",201040,98,45478,204,0.449,0.405
"1104","Region 8",201041,102,44443,153,0.344,0.273
"1104","Region 8",201042,104,45777,155,0.339,0.288
"1104","Region 8",201043,97,42528,155,0.364,0.363
"1104","Region 8",201044,106,45185,183,0.405,0.355
"1104","Region 8",201045,95,42832,175,0.409,0.388
"1104","Region 8",201046,90,42561,196,0.461,0.44
"1104","Region 8",201047,104,32607,140,0.429,0.435
"1104","Region 8",201048,100,44423,172,0.387,0.379
"1104","Region 8",201049,100,42766,170,0.398,0.433
"1104","Region 8",201050,96,39485,148,0.375,0.427
"1104","Region 8",201051,89,27881,170,0.61,0.54
"1104","Region 8",201052,82,27485,172,0.626,0.582
"1104","Region 8",201101,82,39564,164,0.415,0.359
"1104","Region 8",201102,76,32937,228,0.692,1.01
"1104","Region 8",201103,82,36307,382,1.052,1.069
"1104","Region 8",201104,70,34343,378,1.101,1.022
"1104","Region 9",201040,204,67959,993,1.461,1.824
"1104","Region 9",201041,219,69728,1133,1.625,2.002
"1104","Region 9",201042,228,70399,1194,1.696,2.078
"1104","Region 9",201043,229,78067,1159,1.485,1.797
"1104","Region 9",201044,235,72689,1412,1.943,2.323
"1104","Region 9",201045,227,68578,1233,1.798,2.406
"1104","Region 9",201046,234,72936,1601,2.195,2.599
"1104","Region 9",201047,235,61635,1393,2.26,2.903
"1104","Region 9",201048,237,73222,1653,2.258,2.493
"1104","Region 9",201049,235,70864,1998,2.819,2.994
"1104","Region 9",201050,226,67211,2218,3.3,3.682
"1104","Region 9",201051,216,51534,2157,4.186,4.899
"1104","Region 9",201052,213,49744,1833,3.685,4.476
"1104","Region 9",201101,215,63143,2103,3.331,3.481
"1104","Region 9",201102,213,61659,1998,3.24,3.604
"1104","Region 9",201103,202,54088,1965,3.633,3.834
"1104","Region 9",201104,143,34899,1042,2.986,2.971
"1104","Region 10",201040,56,16141,87,0.539,0.531
"1104","Region 10",201041,54,15706,159,1.012,0.97
"1104","Region 10",201042,52,16943,139,0.82,0.821
"1104","Region 10",201043,57,16449,158,0.961,0.934
"1104","Region 10",201044,57,16935,182,1.075,0.915
"1104","Region 10",201045,58,16536,175,1.058,1.04
"1104","Region 10",201046,54,16506,204,1.236,1.202
"1104","Region 10",201047,50,8010,155,1.935,1.735
"1104","Region 10",201048,56,13431,154,1.147,0.972
"1104","Region 10",201049,55,12834,153,1.192,0.956
"1104","Region 10",201050,54,10187,120,1.178,0.912
"1104","Region 10",201051,54,8287,164,1.979,1.229
"1104","Region 10",201052,51,7970,179,2.246,2.482
"1104","Region 10",201101,43,10145,161,1.587,1.394
"1104","Region 10",201102,46,10849,197,1.816,1.259
"1104","Region 10",201103,42,10449,246,2.354,1.432
"1104","Region 10",201104,37,8379,226,2.697,2.129
"1105","National",201040,1803,739959,8386,1.133,1.121
"1105","National",201041,1846,742640,9252,1.246,1.249
"1105","National",201042,1876,773262,9644,1.247,1.272
"1105","National",201043,1896,782368,9871,1.262,1.262
"1105","National",201044,1913,762620,11010,1.444,1.447
"1105","National",201045,1900,762399,11747,1.541,1.533
"1105","National",201046,1882,778189,13273,1.706,1.635
"1105","National",201047,1897,600220,12012,2.001,1.856
"1105","National",201048,1925,764452,13829,1.809,1.729
"1105","National",201049,1883,726947,14645,2.015,1.878
"1105","National",201050,1860,694343,17724,2.553,2.361
"1105","National",201051,1772,574326,19751,3.439,3.144
"1105","National",201052,1798,572875,19885,3.471,3.206
"1105","National",201101,1816,724351,19361,2.673,2.585
"1105","National",201102,1784,665557,19888,2.988,2.98
"1105","National",201103,1788,694396,25007,3.601,3.541
"1105","National",201104,1680,708436,29260,4.13,4.292
"1105","National",201105,1452,604681,27558,4.557,4.573
"1105","Region 1",201040,148,51562,225,0.436,0.377
"1105","Region 1",201041,149,47997,282,0.588,0.552
"1105","Region 1",201042,157,55093,317,0.575,0.56
"1105","Region 1",201043,162,56843,321,0.565,0.544
"1105","Region 1",201044,160,53471,319,0.597,0.572
"1105","Region 1",201045,162,51238,282,0.55,0.526
"1105","Region 1",201046,161,55724,369,0.662,0.671
"1105","Region 1",201047,157,38104,300,0.787,0.783
"1105","Region 1",201048,162,55461,381,0.687,0.642
"1105","Region 1",201049,156,51467,393,0.764,0.741
"1105","Region 1",201050,164,53563,415,0.775,0.773
"1105","Region 1",201051,159,39035,382,0.979,0.972
"1105","Region 1",201052,160,33469,384,1.147,1.098
"1105","Region 1",201101,157,51721,476,0.92,0.897
"1105","Region 1",201102,158,45350,519,1.144,1.158
"1105","Region 1",201103,159,45379,521,1.148,1.187
"1105","Region 1",201104,143,49927,724,1.45,1.375
"1105","Region 1",201105,138,44393,792,1.784,1.761
"1105","Region 2",201040,152,110642,1258,1.137,1.166
"1105","Region 2",201041,152,110004,1492,1.356,1.32
"1105","Region 2",201042,161,114130,1419,1.243,1.219
"1105","Region 2",201043,160,114901,1476,1.285,1.392
"1105","Region 2",201044,168,108427,1516,1.398,1.219
"1105","Region 2",201045,170,112247,1803,1.606,1.398
"1105","Region 2",201046,171,116639,2054,1.761,1.448
"1105","Region 2",201047,168,100498,2169,2.158,1.652
"1105","Region 2",201048,168,115161,2799,2.431,2.208
"1105","Region 2",201049,165,111656,2948,2.64,2.387
"1105","Region 2",201050,164,113022,3613,3.197,2.921
"1105","Region 2",201051,163,104082,4417,4.244,4.225
"1105","Region 2",201052,149,92997,4132,4.443,4.677
"1105","Region 2",201101,147,112998,3782,3.347,3.488
"1105","Region 2",201102,143,102287,3381,3.305,3.954
"1105","Region 2",201103,140,99620,3083,3.095,3.86
"1105","Region 2",201104,135,96234,2949,3.064,4.57
"1105","Region 2",201105,113,97298,2868,2.948,4.861
"1105","Region 3",201040,212,98622,1119,1.135,1.031
"1105","Region 3",201041,216,99787,1277,1.28,1.301
"1105","Region 3",201042,220,108024,1314,1.216,1.139
"1105","Region 3",201043,218,106102,1335,1.258,1.093
"1105","Region 3",201044,222,102991,1357,1.318,1.234
"1105","Region 3",201045,222,104633,1495,1.429,1.306
"1105","Region 3",201046,214,103677,1511,1.457,1.279
"1105","Region 3",201047,221,91219,1464,1.605,1.498
"1105","Region 3",201048,228,106561,1659,1.557,1.482
"1105","Region 3",201049,212,98595,1594,1.617,1.443
"1105","Region 3",201050,207,90464,1449,1.602,1.539
"1105","Region 3",201051,206,84326,1747,2.072,2.069
"1105","Region 3",201052,205,87360,2032,2.326,2.495
"1105","Region 3",201101,208,100732,2207,2.191,2.092
"1105","Region 3",201102,212,100934,2566,2.542,2.406
"1105","Region 3",201103,207,102592,3684,3.591,3.278
"1105","Region 3",201104,201,104279,4546,4.359,4.11
"1105","Region 3",201105,187,104457,5063,4.847,4.466
"1105","Region 4",201040,410,157897,1805,1.143,0.937
"1105","Region 4",201041,414,157780,2010,1.274,1.048
"1105","Region 4",201042,405,161340,2061,1.277,1.053
"1105","Region 4",201043,417,159125,2231,1.402,1.18
"1105","Region 4",201044,411,154996,2573,1.66,1.404
"1105","Region 4",201045,413,153799,3048,1.982,1.601
"1105","Region 4",201046,412,163295,3846,2.355,1.856
"1105","Region 4",201047,419,119020,3572,3.001,2.218
"1105","Region 4",201048,418,155511,3500,2.251,1.949
"1105","Region 4",201049,411,141930,3987,2.809,2.272
"1105","Region 4",201050,406,134419,5932,4.413,3.376
"1105","Region 4",201051,374,108695,6561,6.036,4.426
"1105","Region 4",201052,397,117691,6013,5.109,3.999
"1105","Region 4",201101,410,135813,5317,3.915,3.302
"1105","Region 4",201102,399,122899,4821,3.923,3.668
"1105","Region 4",201103,408,141806,6384,4.502,4.27
"1105","Region 4",201104,393,152750,8167,5.347,5.224
"1105","Region 4",201105,352,142264,8082,5.681,5.704
"1105","Region 5",201040,249,88287,737,0.835,0.68
"1105","Region 5",201041,271,95099,869,0.914,0.756
"1105","Region 5",201042,265,95458,966,1.012,0.872
"1105","Region 5",201043,275,99108,983,0.992,0.871
"1105","Region 5",201044,274,97639,1094,1.12,1.032
"1105","Region 5",201045,270,97473,1046,1.073,0.95
"1105","Region 5",201046,269,96916,1049,1.082,0.956
"1105","Region 5",201047,268,69439,858,1.236,1.029
"1105","Region 5",201048,275,94657,965,1.019,0.904
"1105","Region 5",201049,271,91834,1069,1.164,0.978
"1105","Region 5",201050,275,85204,1099,1.29,1.068
"1105","Region 5",201051,262,68371,1319,1.929,1.41
"1105","Region 5",201052,255,65423,1559,2.383,1.746
"1105","Region 5",201101,254,81632,1604,1.965,1.565
"1105","Region 5",201102,253,82483,1800,2.182,1.761
"1105","Region 5",201103,246,81728,2414,2.954,2.502
"1105","Region 5",201104,234,85136,3279,3.851,3.431
"1105","Region 5",201105,209,58865,2852,4.845,4.33
"1105","Region 6",201040,192,80382,1636,2.035,1.861
"1105","Region 6",201041,187,79130,1551,1.96,1.851
"1105","Region 6",201042,198,82343,1704,2.069,1.997
"1105","Region 6",201043,190,82061,1691,2.061,1.988
"1105","Region 6",201044,191,83605,2025,2.422,2.295
"1105","Region 6",201045,196,89463,2090,2.336,2.37
"1105","Region 6",201046,187,84316,2064,2.448,2.415
"1105","Region 6",201047,186,63363,1707,2.694,2.621
"1105","Region 6",201048,190,81363,2074,2.549,2.475
"1105","Region 6",201049,186,79722,1881,2.359,2.314
"1105","Region 6",201050,179,75936,2219,2.922,2.914
"1105","Region 6",201051,157,62867,2400,3.818,3.853
"1105","Region 6",201052,178,72619,3060,4.214,3.81
"1105","Region 6",201101,179,82762,2931,3.541,3.384
"1105","Region 6",201102,174,79483,3521,4.43,4.48
"1105","Region 6",201103,186,89334,5272,5.901,5.937
"1105","Region 6",201104,170,85944,5373,6.252,6.714
"1105","Region 6",201105,161,66359,5141,7.747,7.349
"1105","Region 7",201040,92,22989,211,0.918,0.927
"1105","Region 7",201041,91,22966,222,0.967,1.032
"1105","Region 7",201042,95,23755,239,1.006,1.043
"1105","Region 7",201043,98,27160,211,0.777,0.835
"1105","Region 7",201044,98,26682,178,0.667,0.741
"1105","Region 7",201045,95,25577,286,1.118,1.085
"1105","Region 7",201046,96,25619,259,1.011,1.042
"1105","Region 7",201047,96,16305,161,0.987,0.989
"1105","Region 7",201048,98,24641,327,1.327,1.379
"1105","Region 7",201049,100,25257,317,1.255,1.302
"1105","Region 7",201050,98,24839,361,1.453,1.549
"1105","Region 7",201051,99,19229,331,1.721,1.94
"1105","Region 7",201052,94,16832,375,2.228,2.287
"1105","Region 7",201101,99,23554,387,1.643,1.635
"1105","Region 7",201102,94,22342,376,1.683,1.806
"1105","Region 7",201103,94,24771,465,1.877,1.909
"1105","Region 7",201104,89,25451,822,3.23,3.26
"1105","Region 7",201105,72,16517,718,4.347,4.526
"1105","Region 8",201040,88,45478,315,0.693,0.659
"1105","Region 8",201041,93,44443,257,0.578,0.537
"1105","Region 8",201042,95,45777,291,0.636,0.623
"1105","Region 8",201043,89,42528,306,0.72,0.728
"1105","Region 8",201044,97,45185,354,0.783,0.755
"1105","Region 8",201045,86,42832,289,0.675,0.662
"1105","Region 8",201046,84,42561,316,0.742,0.724
"1105","Region 8",201047,96,32607,233,0.715,0.737
"1105","Region 8",201048,92,44423,317,0.714,0.72
"1105","Region 8",201049,91,42766,305,0.713,0.763
"1105","Region 8",201050,86,39485,298,0.755,0.788
"1105","Region 8",201051,80,27881,271,0.972,0.878
"1105","Region 8",201052,75,27485,295,1.073,0.981
"1105","Region 8",201101,83,59653,356,0.597,0.525
"1105","Region 8",201102,67,32948,355,1.077,1.328
"1105","Region 8",201103,76,37521,548,1.461,1.418
"1105","Region 8",201104,67,37746,666,1.764,1.53
"1105","Region 8",201105,59,33113,816,2.464,2.356
"1105","Region 9",201040,204,67959,993,1.461,1.824
"1105","Region 9",201041,219,69728,1133,1.625,2.002
"1105","Region 9",201042,228,70399,1194,1.696,2.078
"1105","Region 9",201043,230,78091,1159,1.484,1.796
"1105","Region 9",201044,235,72689,1412,1.943,2.323
"1105","Region 9",201045,228,68601,1233,1.797,2.404
"1105","Region 9",201046,234,72936,1601,2.195,2.599
"1105","Region 9",201047,236,61655,1393,2.259,2.9
"1105","Region 9",201048,238,73243,1653,2.257,2.492
"1105","Region 9",201049,236,70886,1998,2.819,2.993
"1105","Region 9",201050,227,67224,2218,3.299,3.68
"1105","Region 9",201051,218,51553,2159,4.188,4.902
"1105","Region 9",201052,233,50967,1852,3.634,4.476
"1105","Region 9",201101,235,65292,2134,3.268,3.481
"1105","Region 9",201102,236,65865,2345,3.56,3.741
"1105","Region 9",201103,228,61071,2379,3.895,4.032
"1105","Region 9",201104,205,61002,2449,4.015,4.395
"1105","Region 9",201105,131,34733,979,2.819,2.748
"1105","Region 10",201040,56,16141,87,0.539,0.531
"1105","Region 10",201041,54,15706,159,1.012,0.97
"1105","Region 10",201042,52,16943,139,0.82,0.821
"1105","Region 10",201043,57,16449,158,0.961,0.934
"1105","Region 10",201044,57,16935,182,1.075,0.915
"1105","Region 10",201045,58,16536,175,1.058,1.04
"1105","Region 10",201046,54,16506,204,1.236,1.202
"1105","Region 10",201047,50,8010,155,1.935,1.735
"1105","Region 10",201048,56,13431,154,1.147,0.972
"1105","Region 10",201049,55,12834,153,1.192,0.956
"1105","Region 10",201050,54,10187,120,1.178,0.912
"1105","Region 10",201051,54,8287,164,1.979,1.229
"1105","Region 10",201052,52,8032,183,2.278,2.491
"1105","Region 10",201101,44,10194,167,1.638,1.436
"1105","Region 10",201102,48,10966,204,1.86,1.3
"1105","Region 10",201103,44,10574,257,2.43,1.516
"1105","Region 10",201104,43,9967,285,2.859,2.389
"1105","Region 10",201105,30,6682,247,3.696,3.539
"1106","National",201040,1807,741386,8389,1.132,1.107
"1106","National",201041,1851,744273,9287,1.248,1.239
"1106","National",201042,1880,773826,9654,1.248,1.26
"1106","National",201043,1902,783440,9889,1.262,1.257
"1106","National",201044,1920,763654,11028,1.444,1.441
"1106","National",201045,1906,763679,11761,1.54,1.523
"1106","National",201046,1888,779769,13293,1.705,1.624
"1106","National",201047,1904,601240,12026,2,1.845
"1106","National",201048,1933,765550,13845,1.809,1.722
"1106","National",201049,1896,733716,14811,2.019,1.884
"1106","National",201050,1874,697819,17870,2.561,2.357
"1106","National",201051,1789,581637,19845,3.412,3.112
"1106","National",201052,1818,582217,20001,3.435,3.165
"1106","National",201101,1846,734685,19566,2.663,2.56
"1106","National",201102,1821,682823,20141,2.95,2.943
"1106","National",201103,1834,706086,25272,3.579,3.508
"1106","National",201104,1771,744688,30334,4.073,4.219
"1106","National",201105,1704,690351,31540,4.569,4.655
"1106","National",201106,1419,616775,26026,4.22,4.486
"1106","Region 1",201040,149,50355,225,0.447,0.378
"1106","Region 1",201041,150,46754,282,0.603,0.552
"1106","Region 1",201042,159,53718,317,0.59,0.563
"1106","Region 1",201043,164,55525,321,0.578,0.546
"1106","Region 1",201044,162,52004,319,0.613,0.578
"1106","Region 1",201045,164,50009,282,0.564,0.531
"1106","Region 1",201046,163,54440,369,0.678,0.674
"1106","Region 1",201047,159,37064,300,0.809,0.79
"1106","Region 1",201048,166,54158,383,0.707,0.652
"1106","Region 1",201049,161,52732,398,0.755,0.737
"1106","Region 1",201050,168,52392,417,0.796,0.779
"1106","Region 1",201051,163,37993,386,1.016,0.991
"1106","Region 1",201052,164,32474,385,1.186,1.122
"1106","Region 1",201101,162,50772,480,0.945,0.906
"1106","Region 1",201102,164,44791,522,1.165,1.161
"1106","Region 1",201103,165,44944,528,1.175,1.192
"1106","Region 1",201104,153,49834,736,1.477,1.374
"1106","Region 1",201105,155,45048,870,1.931,1.84
"1106","Region 1",201106,120,44796,927,2.069,2.329
"1106","Region 2",201040,152,110642,1258,1.137,1.166
"1106","Region 2",201041,152,110004,1492,1.356,1.32
"1106","Region 2",201042,161,114130,1419,1.243,1.219
"1106","Region 2",201043,160,114901,1476,1.285,1.392
"1106","Region 2",201044,168,108427,1516,1.398,1.219
"1106","Region 2",201045,170,112247,1803,1.606,1.398
"1106","Region 2",201046,171,116639,2054,1.761,1.448
"1106","Region 2",201047,168,100498,2169,2.158,1.652
"1106","Region 2",201048,168,115161,2799,2.431,2.208
"1106","Region 2",201049,166,113170,3010,2.66,2.511
"1106","Region 2",201050,165,114369,3680,3.218,3.06
"1106","Region 2",201051,165,105035,4470,4.256,4.276
"1106","Region 2",201052,153,93597,4160,4.445,4.703
"1106","Region 2",201101,152,115354,3856,3.343,3.522
"1106","Region 2",201102,148,104235,3468,3.327,4.03
"1106","Region 2",201103,147,101621,3159,3.109,3.85
"1106","Region 2",201104,146,98576,2959,3.002,4.211
"1106","Region 2",201105,134,103803,2961,2.853,4.108
"1106","Region 2",201106,95,96242,2707,2.813,4.357
"1106","Region 3",201040,213,99483,1119,1.125,1.02
"1106","Region 3",201041,217,100637,1277,1.269,1.293
"1106","Region 3",201042,220,108024,1314,1.216,1.139
"1106","Region 3",201043,219,107000,1335,1.248,1.082
"1106","Region 3",201044,223,103851,1357,1.307,1.224
"1106","Region 3",201045,223,105532,1495,1.417,1.293
"1106","Region 3",201046,215,104539,1511,1.445,1.269
"1106","Region 3",201047,222,92080,1464,1.59,1.485
"1106","Region 3",201048,229,107394,1659,1.545,1.475
"1106","Region 3",201049,214,99710,1605,1.61,1.453
"1106","Region 3",201050,208,91205,1449,1.589,1.531
"1106","Region 3",201051,207,85097,1748,2.054,2.061
"1106","Region 3",201052,206,88267,2032,2.302,2.483
"1106","Region 3",201101,214,103076,2222,2.156,2.045
"1106","Region 3",201102,220,103164,2585,2.506,2.362
"1106","Region 3",201103,216,105952,3705,3.497,3.161
"1106","Region 3",201104,211,107939,4573,4.237,3.977
"1106","Region 3",201105,212,112617,5391,4.787,4.396
"1106","Region 3",201106,184,108434,5040,4.648,4.042
"1106","Region 4",201040,410,157897,1805,1.143,0.937
"1106","Region 4",201041,414,157780,2010,1.274,1.048
"1106","Region 4",201042,405,161340,2061,1.277,1.053
"1106","Region 4",201043,417,159125,2231,1.402,1.18
"1106","Region 4",201044,411,155035,2573,1.66,1.403
"1106","Region 4",201045,413,153858,3048,1.981,1.6
"1106","Region 4",201046,412,163302,3846,2.355,1.855
"1106","Region 4",201047,419,119026,3572,3.001,2.218
"1106","Region 4",201048,418,155481,3500,2.251,1.949
"1106","Region 4",201049,412,142081,3987,2.806,2.269
"1106","Region 4",201050,409,135150,5992,4.434,3.374
"1106","Region 4",201051,376,108812,6561,6.03,4.418
"1106","Region 4",201052,400,119394,6047,5.065,3.971
"1106","Region 4",201101,414,139056,5394,3.879,3.267
"1106","Region 4",201102,403,124943,4838,3.872,3.63
"1106","Region 4",201103,415,144761,6429,4.441,4.226
"1106","Region 4",201104,406,156660,8233,5.255,5.135
"1106","Region 4",201105,386,149812,8607,5.745,5.776
"1106","Region 4",201106,345,138160,7624,5.518,5.433
"1106","Region 5",201040,249,88287,737,0.835,0.68
"1106","Region 5",201041,271,95099,869,0.914,0.756
"1106","Region 5",201042,265,95458,966,1.012,0.872
"1106","Region 5",201043,275,99108,983,0.992,0.871
"1106","Region 5",201044,274,97639,1094,1.12,1.032
"1106","Region 5",201045,270,97473,1046,1.073,0.95
"1106","Region 5",201046,269,96916,1049,1.082,0.956
"1106","Region 5",201047,269,69461,858,1.235,1.028
"1106","Region 5",201048,275,94657,965,1.019,0.904
"1106","Region 5",201049,271,91834,1069,1.164,0.978
"1106","Region 5",201050,275,85205,1099,1.29,1.068
"1106","Region 5",201051,262,68371,1319,1.929,1.41
"1106","Region 5",201052,255,65423,1559,2.383,1.746
"1106","Region 5",201101,254,81633,1604,1.965,1.565
"1106","Region 5",201102,256,83120,1827,2.198,1.773
"1106","Region 5",201103,251,82451,2442,2.962,2.513
"1106","Region 5",201104,243,86481,3352,3.876,3.463
"1106","Region 5",201105,234,69773,3102,4.446,4.074
"1106","Region 5",201106,190,67728,2385,3.521,3.384
"1106","Region 6",201040,192,80382,1636,2.035,1.861
"1106","Region 6",201041,188,79331,1577,1.988,1.868
"1106","Region 6",201042,198,82343,1704,2.069,1.997
"1106","Region 6",201043,190,82061,1691,2.061,1.988
"1106","Region 6",201044,191,83605,2025,2.422,2.295
"1106","Region 6",201045,196,89463,2090,2.336,2.37
"1106","Region 6",201046,187,84316,2064,2.448,2.415
"1106","Region 6",201047,186,63363,1707,2.694,2.621
"1106","Region 6",201048,190,81363,2074,2.549,2.475
"1106","Region 6",201049,187,80723,1951,2.417,2.344
"1106","Region 6",201050,179,75936,2219,2.922,2.914
"1106","Region 6",201051,157,62867,2400,3.818,3.853
"1106","Region 6",201052,178,72619,3060,4.214,3.81
"1106","Region 6",201101,179,82762,2931,3.541,3.384
"1106","Region 6",201102,174,79483,3521,4.43,4.48
"1106","Region 6",201103,187,89626,5272,5.882,5.92
"1106","Region 6",201104,176,87330,5519,6.32,6.801
"1106","Region 6",201105,176,79384,6080,7.659,7.571
"1106","Region 6",201106,143,57312,3879,6.768,7.448
"1106","Region 7",201040,92,22989,211,0.918,0.927
"1106","Region 7",201041,91,22966,222,0.967,1.032
"1106","Region 7",201042,95,23755,239,1.006,1.043
"1106","Region 7",201043,98,27160,211,0.777,0.835
"1106","Region 7",201044,98,26682,178,0.667,0.741
"1106","Region 7",201045,95,25577,286,1.118,1.085
"1106","Region 7",201046,96,25619,259,1.011,1.042
"1106","Region 7",201047,96,16305,161,0.987,0.989
"1106","Region 7",201048,98,24641,327,1.327,1.379
"1106","Region 7",201049,100,25257,317,1.255,1.302
"1106","Region 7",201050,98,24839,361,1.453,1.549
"1106","Region 7",201051,100,19229,331,1.721,1.94
"1106","Region 7",201052,94,16832,375,2.228,2.287
"1106","Region 7",201101,100,23705,387,1.633,1.631
"1106","Region 7",201102,96,22550,378,1.676,1.801
"1106","Region 7",201103,96,24948,468,1.876,1.909
"1106","Region 7",201104,91,25643,824,3.213,3.249
"1106","Region 7",201105,83,19292,756,3.919,4.198
"1106","Region 7",201106,64,19277,610,3.164,3.418
"1106","Region 8",201040,89,45478,315,0.693,0.659
"1106","Region 8",201041,94,44443,257,0.578,0.537
"1106","Region 8",201042,96,45777,291,0.636,0.623
"1106","Region 8",201043,91,42528,306,0.72,0.728
"1106","Region 8",201044,99,45185,354,0.783,0.755
"1106","Region 8",201045,87,42832,289,0.675,0.662
"1106","Region 8",201046,85,42561,316,0.742,0.724
"1106","Region 8",201047,97,32607,233,0.715,0.737
"1106","Region 8",201048,93,44423,317,0.714,0.72
"1106","Region 8",201049,92,42766,305,0.713,0.763
"1106","Region 8",201050,88,39485,298,0.755,0.788
"1106","Region 8",201051,82,27881,271,0.972,0.878
"1106","Region 8",201052,77,27652,296,1.07,0.979
"1106","Region 8",201101,85,59899,356,0.594,0.523
"1106","Region 8",201102,69,33165,355,1.07,1.325
"1106","Region 8",201103,77,37774,557,1.475,1.422
"1106","Region 8",201104,72,39164,717,1.831,1.549
"1106","Region 8",201105,70,36612,887,2.423,2.295
"1106","Region 8",201106,65,37921,1058,2.79,2.658
"1106","Region 9",201040,205,69732,996,1.428,1.742
"1106","Region 9",201041,220,71553,1142,1.596,1.929
"1106","Region 9",201042,229,72338,1204,1.664,1.997
"1106","Region 9",201043,231,79583,1177,1.479,1.77
"1106","Region 9",201044,236,74005,1430,1.932,2.287
"1106","Region 9",201045,229,69830,1247,1.786,2.355
"1106","Region 9",201046,235,74571,1621,2.174,2.54
"1106","Region 9",201047,237,62606,1407,2.247,2.843
"1106","Region 9",201048,239,74528,1667,2.237,2.448
"1106","Region 9",201049,237,72295,2016,2.789,2.934
"1106","Region 9",201050,229,68711,2235,3.253,3.582
"1106","Region 9",201051,221,57833,2195,3.795,4.679
"1106","Region 9",201052,237,57691,1904,3.3,4.242
"1106","Region 9",201101,239,67228,2165,3.22,3.395
"1106","Region 9",201102,240,75417,2434,3.227,3.537
"1106","Region 9",201103,233,62594,2447,3.909,3.976
"1106","Region 9",201104,226,82173,3124,3.802,4.257
"1106","Region 9",201105,216,65592,2608,3.976,4.086
"1106","Region 9",201106,178,40220,1513,3.762,4.305
"1106","Region 10",201040,56,16141,87,0.539,0.531
"1106","Region 10",201041,54,15706,159,1.012,0.97
"1106","Region 10",201042,52,16943,139,0.82,0.821
"1106","Region 10",201043,57,16449,158,0.961,0.934
