Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
1006,Region 5,200943,290,119882,10879,9.07476,8.86234
1006,Region 5,200944,289,113878,8672,7.61517,7.4428
1006,Region 5,200945,293,111143,6257,5.62968,5.38908
1006,Region 5,200946,284,106332,4071,3.82857,3.63933
1006,Region 5,200947,277,77860,2290,2.94118,2.66707
1006,Region 5,200948,264,97477,1835,1.8825,1.80114
1006,Region 5,200949,259,89204,1726,1.93489,1.79477
1006,Region 5,200950,265,88746,1287,1.45021,1.40187
1006,Region 5,200951,245,62470,1306,2.0906,1.77057
1006,Region 5,200952,239,60798,1234,2.02967,1.8289
1006,Region 5,201001,240,79755,1201,1.50586,1.32743
1006,Region 5,201002,241,84135,1108,1.31693,1.17193
1006,Region 5,201003,255,87067,1210,1.38973,1.23431
1006,Region 5,201004,238,84824,1173,1.38286,1.21496
1006,Region 5,201005,222,81469,1171,1.43736,1.34851
1006,Region 5,201006,176,59743,1024,1.71401,1.48545
1006,Region 6,200935,143,51585,3982,7.7193,4.7238
1006,Region 6,200936,135,49049,3365,6.8605,5.503
1006,Region 6,200937,142,57754,5142,8.9033,7.2944
1006,Region 6,200938,132,41479,3445,8.3054,7.6043
1006,Region 6,200939,136,54235,5353,9.87,9.4622
1006,Region 6,200940,209,76441,9134,11.9491,12.8406
1006,Region 6,200941,213,68479,9027,13.1821,13.3905
1006,Region 6,200942,205,71092,7782,10.9464,11.3784
1006,Region 6,200943,204,67191,5815,8.6544,9.1581
1006,Region 6,200944,219,84393,5604,6.6404,6.6976
1006,Region 6,200945,208,68576,4183,6.0998,6.4278
1006,Region 6,200946,203,63371,3502,5.5262,5.8158
1006,Region 6,200947,213,60034,2740,4.5641,4.3824
1006,Region 6,200948,207,74605,3018,4.0453,3.9097
1006,Region 6,200949,208,72499,2749,3.7918,3.5631
1006,Region 6,200950,194,56702,1985,3.5008,3.5455
1006,Region 6,200951,193,46743,1750,3.7439,3.3965
1006,Region 6,200952,188,58924,2051,3.4808,3.1265
1006,Region 6,201001,199,76163,2055,2.6982,2.3843
1006,Region 6,201002,199,81586,2446,2.9981,2.8381
1006,Region 6,201003,190,79650,2301,2.8889,2.5523
1006,Region 6,201004,182,75672,2148,2.8386,2.6062
1006,Region 6,201005,164,71648,2272,3.1711,2.7693
1006,Region 6,201006,109,41839,908,2.1702,2.0873
1006,Region 7,200935,55,13610,516,3.7913,4.1403
1006,Region 7,200936,60,15278,610,3.9927,4.4792
1006,Region 7,200937,56,13911,652,4.6869,5.1207
1006,Region 7,200938,60,17778,933,5.2481,4.9454
1006,Region 7,200939,61,19431,1002,5.1567,4.7287
1006,Region 7,200940,126,36433,2602,7.1419,6.8955
1006,Region 7,200941,126,37186,3876,10.4233,10.3261
1006,Region 7,200942,129,39031,4391,11.25,11.2919
1006,Region 7,200943,132,37855,3119,8.2393,8.2823
1006,Region 7,200944,129,36272,2472,6.8152,6.9992
1006,Region 7,200945,126,35063,1698,4.8427,5.0042
1006,Region 7,200946,125,33205,967,2.9122,2.8413
1006,Region 7,200947,129,26631,672,2.5234,2.6391
1006,Region 7,200948,129,34540,743,2.1511,2.4184
1006,Region 7,200949,126,29440,569,1.9327,2.2978
1006,Region 7,200950,122,29645,446,1.5045,1.5622
1006,Region 7,200951,121,19513,351,1.7988,1.8707
1006,Region 7,200952,114,21242,374,1.7607,1.9061
1006,Region 7,201001,115,23264,402,1.728,1.7425
1006,Region 7,201002,121,30143,338,1.1213,1.0476
1006,Region 7,201003,122,30273,452,1.4931,1.5535
1006,Region 7,201004,116,29465,431,1.4628,1.4
1006,Region 7,201005,110,30012,577,1.9226,1.8456
1006,Region 7,201006,87,22442,522,2.326,2.5484
1006,Region 8,200935,73,37704,320,0.84872,0.69158
1006,Region 8,200936,70,34102,522,1.5307,1.38416
1006,Region 8,200937,70,37783,779,2.06177,1.89509
1006,Region 8,200938,70,37425,922,2.46359,2.23432
1006,Region 8,200939,70,39445,1570,3.98023,3.88557
1006,Region 8,200940,104,57408,3783,6.58967,6.22896
1006,Region 8,200941,111,58317,5118,8.77617,8.29714
1006,Region 8,200942,114,59765,5106,8.54346,8.51628
1006,Region 8,200943,108,50115,3036,6.05807,6.01043
1006,Region 8,200944,106,51728,2591,5.00889,4.79206
1006,Region 8,200945,105,52610,1532,2.91199,2.86575
1006,Region 8,200946,102,51570,1239,2.40256,2.42176
1006,Region 8,200947,105,41023,858,2.09151,2.05185
1006,Region 8,200948,103,52423,949,1.81027,1.68574
1006,Region 8,200949,100,46947,750,1.59755,1.46183
1006,Region 8,200950,99,48377,685,1.41596,1.29537
1006,Region 8,200951,84,29879,432,1.44583,1.4877
1006,Region 8,200952,91,34330,531,1.54675,1.37052
1006,Region 8,201001,89,44943,440,0.97902,0.90288
1006,Region 8,201002,92,44193,320,0.7241,0.69935
1006,Region 8,201003,94,46053,561,1.21816,1.15116
1006,Region 8,201004,91,48469,689,1.42153,1.29591
1006,Region 8,201005,85,47104,595,1.26316,1.34196
1006,Region 8,201006,64,37942,296,0.78014,0.80784
1006,Region 9,200935,187,50225,1397,2.78148,2.91781
1006,Region 9,200936,186,48339,1497,3.09688,3.37123
1006,Region 9,200937,182,54904,1743,3.17463,3.60835
1006,Region 9,200938,156,49087,1810,3.68733,3.35156
1006,Region 9,200939,158,50606,2332,4.60815,4.96627
1006,Region 9,200940,241,87276,4396,5.03689,6.03882
1006,Region 9,200941,261,88040,5552,6.30622,7.32327
1006,Region 9,200942,261,97058,4389,4.52204,5.95464
1006,Region 9,200943,259,99018,4629,4.67491,6.50913
1006,Region 9,200944,267,96401,4246,4.40452,6.34325
1006,Region 9,200945,270,91314,3353,3.67195,5.16579
1006,Region 9,200946,269,100937,3474,3.44175,4.5818
1006,Region 9,200947,259,72304,2863,3.95967,5.43025
1006,Region 9,200948,261,96060,2867,2.98459,3.93953
1006,Region 9,200949,257,94051,2443,2.59753,3.44115
1006,Region 9,200950,238,82974,2009,2.42124,3.55169
1006,Region 9,200951,231,55975,1505,2.6887,4.1324
1006,Region 9,200952,223,56952,1794,3.15002,4.62943
1006,Region 9,201001,229,72379,1689,2.33355,3.13442
1006,Region 9,201002,238,85114,1728,2.03022,3.12765
1006,Region 9,201003,242,74608,1490,1.9971,2.83306
1006,Region 9,201004,233,84840,1916,2.25837,3.28116
1006,Region 9,201005,218,82808,1924,2.32345,3.285
1006,Region 9,201006,115,34826,1112,3.19302,3.82674
1006,Region 10,200935,38,8562,381,4.44989,4.53417
1006,Region 10,200936,42,7903,440,5.56751,4.17263
1006,Region 10,200937,42,9845,408,4.14424,3.56886
1006,Region 10,200938,39,9095,507,5.57449,4.70946
1006,Region 10,200939,43,10059,779,7.74431,6.86862
1006,Region 10,200940,66,19448,1605,8.25278,7.20869
1006,Region 10,200941,66,17880,1718,9.6085,9.22531
1006,Region 10,200942,65,17961,1559,8.67992,8.57669
1006,Region 10,200943,65,17026,1243,7.3006,7.16465
1006,Region 10,200944,63,16532,819,4.95403,5.12733
1006,Region 10,200945,67,17013,653,3.83824,3.97616
1006,Region 10,200946,61,15960,452,2.83208,2.91197
1006,Region 10,200947,61,10389,231,2.22351,2.38771
1006,Region 10,200948,61,15834,289,1.82519,1.6114
1006,Region 10,200949,60,13869,220,1.58627,1.30246
1006,Region 10,200950,54,11754,171,1.45482,1.49587
1006,Region 10,200951,57,7999,145,1.81273,1.5971
1006,Region 10,200952,53,8071,175,2.16826,2.02515
1006,Region 10,201001,56,13404,188,1.40257,1.20784
1006,Region 10,201002,48,11517,166,1.44135,1.30691
1006,Region 10,201003,45,10786,163,1.51122,1.2279
1006,Region 10,201004,44,10583,230,2.1733,2.01754
1006,Region 10,201005,33,8515,173,2.03171,2.02693
1006,Region 10,201006,32,8828,225,2.54871,2.08291
1007,Region 1,200935,96,64093,257,0.40098,0.62755
1007,Region 1,200936,96,53552,265,0.49485,0.83766
1007,Region 1,200937,99,73590,478,0.64954,1.04911
1007,Region 1,200938,101,76099,622,0.81736,1.06889
1007,Region 1,200939,102,73743,614,0.83262,1.16454
1007,Region 1,200940,133,40591,665,1.63829,1.6257
1007,Region 1,200941,145,38368,930,2.42389,2.5068
1007,Region 1,200942,146,41669,1883,4.51895,4.46761
1007,Region 1,200943,148,45199,3222,7.12848,6.21051
1007,Region 1,200944,152,47875,4703,9.8235,9.68812
1007,Region 1,200945,148,44846,3365,7.50346,7.47055
1007,Region 1,200946,155,45824,2273,4.96028,4.90291
1007,Region 1,200947,151,27742,861,3.1036,2.8278
1007,Region 1,200948,150,39589,768,1.93993,1.97368
1007,Region 1,200949,151,40068,592,1.47749,1.33696
1007,Region 1,200950,133,35245,427,1.21152,1.11917
1007,Region 1,200951,135,22456,266,1.18454,1.06896
1007,Region 1,200952,131,23211,267,1.15032,1.154
1007,Region 1,201001,133,30932,275,0.88905,0.8
1007,Region 1,201002,136,31838,231,0.72555,0.65001
1007,Region 1,201003,136,33133,296,0.89337,0.89677
1007,Region 1,201004,134,36519,309,0.84613,0.8394
1007,Region 1,201005,128,35921,368,1.02447,0.97308
1007,Region 1,201006,121,30663,339,1.10557,1.02462
1007,Region 1,201007,97,22341,291,1.30254,1.27268
1007,Region 2,200935,53,89896,1426,1.58628,2.68987
1007,Region 2,200936,59,91248,1775,1.94525,4.10787
1007,Region 2,200937,56,95006,1828,1.92409,3.25281
1007,Region 2,200938,56,100622,2133,2.11981,2.91961
1007,Region 2,200939,57,94551,1904,2.01373,2.49142
1007,Region 2,200940,161,117318,2406,2.05084,2.17136
1007,Region 2,200941,173,109925,2738,2.49079,3.27658
1007,Region 2,200942,192,125481,4767,3.79898,5.72293
1007,Region 2,200943,197,128798,6321,4.90768,7.96213
1007,Region 2,200944,201,126771,6258,4.93646,8.12538
1007,Region 2,200945,203,129536,6129,4.7315,6.53037
1007,Region 2,200946,198,127524,5006,3.92554,4.75408
1007,Region 2,200947,196,107527,4324,4.02132,4.15191
1007,Region 2,200948,196,121488,3841,3.16163,2.87249
1007,Region 2,200949,187,113074,3335,2.9494,2.80874
1007,Region 2,200950,188,111923,3166,2.82873,2.36348
1007,Region 2,200951,144,89448,2699,3.0174,2.46747
1007,Region 2,200952,145,94833,2994,3.15713,2.42569
1007,Region 2,201001,137,104855,2319,2.21163,1.75283
1007,Region 2,201002,137,105543,2245,2.1271,1.88281
1007,Region 2,201003,146,106150,2362,2.22515,1.91759
1007,Region 2,201004,127,101999,2038,1.99806,1.78189
1007,Region 2,201005,91,97401,2068,2.12318,1.59138
1007,Region 2,201006,80,93954,2053,2.18511,1.86295
1007,Region 2,201007,61,90058,1705,1.89322,1.13749
1007,Region 3,200935,169,82952,1318,1.5889,1.7003
1007,Region 3,200936,175,90900,2156,2.3718,2.9572
1007,Region 3,200937,176,101841,2959,2.9055,3.5789
1007,Region 3,200938,169,94745,3346,3.5316,3.9968
1007,Region 3,200939,171,87751,3576,4.0752,4.0408
1007,Region 3,200940,206,109409,6442,5.888,6.1027
1007,Region 3,200941,225,126543,9289,7.3406,6.9803
1007,Region 3,200942,240,131477,15918,12.1071,10.28
1007,Region 3,200943,243,132965,16462,12.3807,10.5841
1007,Region 3,200944,248,124439,11349,9.1201,8.3751
1007,Region 3,200945,250,118292,7466,6.3115,5.6504
1007,Region 3,200946,247,116470,4815,4.1341,3.8659
1007,Region 3,200947,243,86022,2871,3.3375,3.1054
1007,Region 3,200948,235,100900,2593,2.5699,2.2429
1007,Region 3,200949,235,101076,2505,2.4783,2.2576
1007,Region 3,200950,220,92347,2271,2.4592,2.1987
1007,Region 3,200951,214,79457,2163,2.7222,2.7196
1007,Region 3,200952,217,85289,2201,2.5806,2.3488
1007,Region 3,201001,222,96581,2133,2.2085,2.0101
1007,Region 3,201002,221,99274,1854,1.8676,1.8429
1007,Region 3,201003,218,97834,1812,1.8521,1.6473
1007,Region 3,201004,223,97969,1916,1.9557,1.7439
1007,Region 3,201005,206,88822,1612,1.8149,1.6862
1007,Region 3,201006,203,81453,1319,1.6193,1.5384
1007,Region 3,201007,173,83849,1258,1.5003,1.27
1007,Region 4,200935,344,130948,9723,7.42508,6.59527
1007,Region 4,200936,341,127745,9621,7.53141,6.76886
1007,Region 4,200937,356,151133,9874,6.53332,6.401
1007,Region 4,200938,333,136135,8403,6.17255,5.88956
1007,Region 4,200939,345,135784,8320,6.12738,6.22466
1007,Region 4,200940,449,169686,10769,6.34643,6.18725
1007,Region 4,200941,448,177021,9817,5.54567,5.31843
1007,Region 4,200942,445,175639,9122,5.19361,4.88317
1007,Region 4,200943,457,178521,9362,5.2442,4.94896
1007,Region 4,200944,443,174356,7808,4.47819,4.33489
1007,Region 4,200945,437,166220,6388,3.8431,3.66281
1007,Region 4,200946,441,166956,5593,3.34998,3.2122
1007,Region 4,200947,438,127014,4282,3.37128,3.02682
1007,Region 4,200948,427,161245,4544,2.81807,2.66696
1007,Region 4,200949,412,152359,3634,2.38516,2.27742
1007,Region 4,200950,399,142595,3522,2.46993,2.21776
1007,Region 4,200951,377,97956,2953,3.01462,2.4618
1007,Region 4,200952,396,111208,3229,2.90357,2.37327
1007,Region 4,201001,427,139885,2887,2.06384,1.6787
1007,Region 4,201002,411,148999,2712,1.82015,1.67402
1007,Region 4,201003,412,145753,2998,2.0569,1.90993
1007,Region 4,201004,404,149226,2932,1.96481,1.87049
1007,Region 4,201005,397,139488,3287,2.35648,2.1124
1007,Region 4,201006,392,143853,3243,2.25438,1.92185
1007,Region 4,201007,331,125015,2965,2.37172,2.22421
1007,Region 5,200935,202,82442,1583,1.92014,1.80771
1007,Region 5,200936,211,84386,2150,2.54782,2.40345
1007,Region 5,200937,210,93464,2307,2.46833,2.36861
1007,Region 5,200938,209,91887,2279,2.48022,2.27272
1007,Region 5,200939,200,90291,2519,2.78987,2.44207
1007,Region 5,200940,281,112164,4968,4.42923,4.04076
1007,Region 5,200941,278,110960,7093,6.39239,5.9182
1007,Region 5,200942,284,119840,11153,9.30658,9.0684
1007,Region 5,200943,291,120309,10897,9.05751,8.84294
1007,Region 5,200944,290,114310,8688,7.60038,7.41976
1007,Region 5,200945,294,111486,6264,5.61864,5.37301
1007,Region 5,200946,285,106629,4073,3.81979,3.62831
1007,Region 5,200947,278,78019,2291,2.93646,2.66014
1007,Region 5,200948,265,97895,1842,1.88161,1.79658
1007,Region 5,200949,260,89573,1726,1.92692,1.78523
1007,Region 5,200950,266,89075,1287,1.44485,1.3949
1007,Region 5,200951,246,62617,1306,2.0857,1.76142
1007,Region 5,200952,241,61105,1237,2.02438,1.82088
1007,Region 5,201001,242,80129,1203,1.50133,1.32086
1007,Region 5,201002,244,85833,1111,1.29437,1.14375
1007,Region 5,201003,258,88522,1212,1.36915,1.21362
1007,Region 5,201004,245,87083,1173,1.34699,1.17944
1007,Region 5,201005,240,87686,1291,1.4723,1.33641
1007,Region 5,201006,217,79402,1263,1.59064,1.44187
1007,Region 5,201007,187,63491,1029,1.6207,1.29155
1007,Region 6,200935,143,51585,3982,7.7193,4.7238
1007,Region 6,200936,135,49049,3365,6.8605,5.503
1007,Region 6,200937,142,57754,5142,8.9033,7.2944
1007,Region 6,200938,132,41479,3445,8.3054,7.6043
1007,Region 6,200939,136,54235,5353,9.87,9.4622
1007,Region 6,200940,209,76441,9134,11.9491,12.8406
1007,Region 6,200941,213,68479,9027,13.1821,13.3905
1007,Region 6,200942,205,71092,7782,10.9464,11.3784
1007,Region 6,200943,204,67191,5815,8.6544,9.1581
1007,Region 6,200944,219,84393,5604,6.6404,6.6976
1007,Region 6,200945,208,68576,4183,6.0998,6.4278
1007,Region 6,200946,203,63371,3502,5.5262,5.8158
1007,Region 6,200947,213,60034,2740,4.5641,4.3824
1007,Region 6,200948,207,74605,3018,4.0453,3.9097
1007,Region 6,200949,208,72499,2749,3.7918,3.5631
1007,Region 6,200950,194,56702,1985,3.5008,3.5455
1007,Region 6,200951,193,46743,1750,3.7439,3.3965
1007,Region 6,200952,188,58924,2051,3.4808,3.1265
1007,Region 6,201001,200,76224,2055,2.696,2.3824
1007,Region 6,201002,202,81996,2464,3.005,2.8503
1007,Region 6,201003,194,80105,2311,2.885,2.5519
1007,Region 6,201004,186,76290,2159,2.83,2.6016
1007,Region 6,201005,169,72341,2297,3.1752,2.7825
1007,Region 6,201006,164,72752,1894,2.6034,2.2778
1007,Region 6,201007,109,48727,1040,2.1343,2.0666
1007,Region 7,200935,55,13610,516,3.7913,4.1403
1007,Region 7,200936,60,15278,610,3.9927,4.4792
1007,Region 7,200937,56,13911,652,4.6869,5.1207
1007,Region 7,200938,60,17778,933,5.2481,4.9454
1007,Region 7,200939,61,19431,1002,5.1567,4.7287
1007,Region 7,200940,126,36433,2602,7.1419,6.8955
1007,Region 7,200941,126,37186,3876,10.4233,10.3261
1007,Region 7,200942,129,39031,4391,11.25,11.2919
1007,Region 7,200943,132,37855,3119,8.2393,8.2823
1007,Region 7,200944,129,36272,2472,6.8152,6.9992
1007,Region 7,200945,126,35063,1698,4.8427,5.0042
1007,Region 7,200946,125,33205,967,2.9122,2.8413
1007,Region 7,200947,129,26631,672,2.5234,2.6391
1007,Region 7,200948,129,34540,743,2.1511,2.4184
1007,Region 7,200949,126,29440,569,1.9327,2.2978
1007,Region 7,200950,122,29645,446,1.5045,1.5622
1007,Region 7,200951,121,19513,351,1.7988,1.8707
1007,Region 7,200952,114,21242,374,1.7607,1.9061
1007,Region 7,201001,115,23264,402,1.728,1.7425
1007,Region 7,201002,121,30143,338,1.1213,1.0476
1007,Region 7,201003,123,30374,452,1.4881,1.5515
1007,Region 7,201004,118,29644,434,1.464,1.4081
1007,Region 7,201005,114,31129,645,2.072,1.9079
1007,Region 7,201006,107,29134,636,2.183,2.1235
1007,Region 7,201007,91,23965,577,2.4077,2.7881
1007,Region 8,200935,73,37704,320,0.84872,0.69158
1007,Region 8,200936,70,34102,522,1.5307,1.38416
1007,Region 8,200937,70,37783,779,2.06177,1.89509
1007,Region 8,200938,70,37425,922,2.46359,2.23432
1007,Region 8,200939,70,39445,1570,3.98023,3.88557
1007,Region 8,200940,104,57408,3783,6.58967,6.22896
1007,Region 8,200941,111,58317,5118,8.77617,8.29714
1007,Region 8,200942,114,59765,5106,8.54346,8.51628
1007,Region 8,200943,108,50115,3036,6.05807,6.01043
1007,Region 8,200944,106,51728,2591,5.00889,4.79206
1007,Region 8,200945,105,52610,1532,2.91199,2.86575
1007,Region 8,200946,102,51570,1239,2.40256,2.42176
1007,Region 8,200947,105,41023,858,2.09151,2.05185
1007,Region 8,200948,103,52423,949,1.81027,1.68574
1007,Region 8,200949,100,46947,750,1.59755,1.46183
1007,Region 8,200950,99,48377,685,1.41596,1.29537
1007,Region 8,200951,84,29879,432,1.44583,1.4877
1007,Region 8,200952,92,34473,531,1.54034,1.36893
1007,Region 8,201001,91,47631,534,1.12112,1.0088
1007,Region 8,201002,94,46784,407,0.86996,0.82574
1007,Region 8,201003,96,48439,660,1.36254,1.26337
1007,Region 8,201004,93,49760,694,1.39469,1.29223
1007,Region 8,201005,88,48780,626,1.28331,1.37193
1007,Region 8,201006,75,42834,356,0.83112,0.84137
1007,Region 8,201007,51,31314,174,0.55566,0.81592
1007,Region 9,200935,187,50225,1397,2.78148,2.91781
1007,Region 9,200936,186,48339,1497,3.09688,3.37123
1007,Region 9,200937,182,54904,1743,3.17463,3.60835
1007,Region 9,200938,156,49087,1810,3.68733,3.35156
1007,Region 9,200939,158,50606,2332,4.60815,4.96627
1007,Region 9,200940,241,87276,4396,5.03689,6.03882
1007,Region 9,200941,261,88040,5552,6.30622,7.32327
1007,Region 9,200942,261,97058,4389,4.52204,5.95464
1007,Region 9,200943,259,99018,4629,4.67491,6.50913
1007,Region 9,200944,267,96401,4246,4.40452,6.34325
1007,Region 9,200945,270,91314,3353,3.67195,5.16579
1007,Region 9,200946,269,100937,3474,3.44175,4.5818
1007,Region 9,200947,259,72304,2863,3.95967,5.43025
1007,Region 9,200948,261,96060,2867,2.98459,3.93953
1007,Region 9,200949,257,94051,2443,2.59753,3.44115
1007,Region 9,200950,238,82974,2009,2.42124,3.55169
1007,Region 9,200951,231,55975,1505,2.6887,4.1324
1007,Region 9,200952,224,57088,1799,3.15128,4.61794
1007,Region 9,201001,230,72543,1694,2.33517,3.13185
1007,Region 9,201002,239,85286,1735,2.03433,3.12958
1007,Region 9,201003,244,75066,1511,2.0129,2.84576
1007,Region 9,201004,241,86351,1944,2.25128,3.29841
1007,Region 9,201005,232,84646,1952,2.30607,3.29169
1007,Region 9,201006,169,48073,1518,3.1577,3.72262
1007,Region 9,201007,141,31300,695,2.22045,2.26924
1007,Region 10,200935,38,8562,381,4.44989,4.53417
1007,Region 10,200936,42,7903,440,5.56751,4.17263
1007,Region 10,200937,42,9845,408,4.14424,3.56886
1007,Region 10,200938,39,9095,507,5.57449,4.70946
1007,Region 10,200939,43,10059,779,7.74431,6.86862
1007,Region 10,200940,66,19448,1605,8.25278,7.20869
1007,Region 10,200941,66,17880,1718,9.6085,9.22531
1007,Region 10,200942,65,17961,1559,8.67992,8.57669
1007,Region 10,200943,65,17026,1243,7.3006,7.16465
1007,Region 10,200944,63,16532,819,4.95403,5.12733
1007,Region 10,200945,67,17013,653,3.83824,3.97616
1007,Region 10,200946,61,15960,452,2.83208,2.91197
1007,Region 10,200947,61,10389,231,2.22351,2.38771
1007,Region 10,200948,61,15834,289,1.82519,1.6114
1007,Region 10,200949,60,13869,220,1.58627,1.30246
1007,Region 10,200950,54,11754,171,1.45482,1.49587
1007,Region 10,200951,57,7999,145,1.81273,1.5971
1007,Region 10,200952,53,8071,175,2.16826,2.02515
1007,Region 10,201001,57,14643,193,1.31804,1.15313
1007,Region 10,201002,49,12806,168,1.31189,1.24035
1007,Region 10,201003,49,12015,167,1.38993,1.13865
1007,Region 10,201004,48,12059,240,1.99021,1.84803
1007,Region 10,201005,40,10358,187,1.80537,1.74328
1007,Region 10,201006,41,11075,236,2.13093,1.59941
1007,Region 10,201007,28,6892,223,3.23564,2.46811
1008,National,200935,1360,612017,20903,3.415,3.475
1008,National,200936,1375,602502,22401,3.718,4.061
1008,National,200937,1389,689231,26170,3.797,4.249
1008,National,200938,1325,654352,24400,3.729,4.191
1008,National,200939,1343,655896,27969,4.264,4.871
1008,National,200940,1976,826174,46770,5.661,6.095
1008,National,200941,2049,833293,55289,6.635,7.053
1008,National,200942,2083,879250,66155,7.524,7.7
1008,National,200943,2106,877259,64144,7.312,7.523
1008,National,200944,2120,873284,54544,6.246,6.616
1008,National,200945,2110,835138,41038,4.914,5.204
1008,National,200946,2087,828617,31399,3.789,4.043
1008,National,200947,2075,636846,21994,3.454,3.528
1008,National,200948,2039,795039,21465,2.7,2.725
1008,National,200949,2001,753542,18527,2.459,2.467
1008,National,200950,1919,702110,16026,2.283,2.323
1008,National,200951,1807,512538,13583,2.65,2.58
1008,National,200952,1808,557043,14870,2.669,2.572
1008,National,201001,1861,688353,13732,1.995,1.89
1008,National,201002,1865,731977,13334,1.822,1.858
1008,National,201003,1895,721801,13863,1.921,1.877
1008,National,201004,1853,733600,13905,1.895,1.944
1008,National,201005,1769,709872,14587,2.055,2.061
1008,National,201006,1723,683164,13902,2.035,2.097
1008,National,201007,1605,653905,12746,1.949,1.871
1008,National,201008,1366,601958,10197,1.694,1.682
1008,Region 1,200935,96,64093,257,0.401,0.628
1008,Region 1,200936,96,53552,265,0.495,0.838
1008,Region 1,200937,99,73590,478,0.65,1.049
1008,Region 1,200938,101,76099,622,0.817,1.069
1008,Region 1,200939,102,73743,614,0.833,1.165
1008,Region 1,200940,133,40591,665,1.638,1.626
1008,Region 1,200941,145,38368,930,2.424,2.507
1008,Region 1,200942,146,41669,1883,4.519,4.468
1008,Region 1,200943,148,45199,3222,7.128,6.211
1008,Region 1,200944,152,47875,4703,9.823,9.688
1008,Region 1,200945,148,44846,3365,7.503,7.471
1008,Region 1,200946,155,45824,2273,4.96,4.903
1008,Region 1,200947,151,27742,861,3.104,2.828
1008,Region 1,200948,151,39720,775,1.951,1.982
1008,Region 1,200949,153,40408,595,1.472,1.339
1008,Region 1,200950,135,35557,429,1.207,1.116
1008,Region 1,200951,137,22695,268,1.181,1.064
1008,Region 1,200952,133,23442,267,1.139,1.144
1008,Region 1,201001,135,31304,275,0.878,0.79
1008,Region 1,201002,138,32171,232,0.721,0.648
1008,Region 1,201003,140,33772,276,0.817,0.805
1008,Region 1,201004,136,36851,291,0.79,0.786
1008,Region 1,201005,133,36800,345,0.938,0.869
1008,Region 1,201006,131,32920,326,0.99,0.928
1008,Region 1,201007,118,26796,302,1.127,0.965
1008,Region 1,201008,101,25157,144,0.572,0.632
1008,Region 2,200935,53,89896,1426,1.586,2.69
1008,Region 2,200936,59,91248,1775,1.945,4.108
1008,Region 2,200937,56,95006,1828,1.924,3.253
1008,Region 2,200938,56,100622,2133,2.12,2.92
1008,Region 2,200939,57,94551,1904,2.014,2.491
1008,Region 2,200940,161,117318,2406,2.051,2.171
1008,Region 2,200941,173,109925,2738,2.491,3.277
1008,Region 2,200942,192,125481,4767,3.799,5.723
1008,Region 2,200943,197,128798,6321,4.908,7.962
1008,Region 2,200944,201,126771,6258,4.936,8.125
1008,Region 2,200945,203,129536,6129,4.732,6.53
1008,Region 2,200946,198,127524,5006,3.926,4.754
1008,Region 2,200947,196,107527,4324,4.021,4.152
1008,Region 2,200948,197,121503,3841,3.161,2.871
1008,Region 2,200949,188,113074,3335,2.949,2.809
1008,Region 2,200950,189,111923,3166,2.829,2.363
1008,Region 2,200951,145,89448,2699,3.017,2.467
1008,Region 2,200952,146,94833,2994,3.157,2.426
1008,Region 2,201001,138,104866,2319,2.211,1.752
1008,Region 2,201002,139,105662,2255,2.134,1.92
1008,Region 2,201003,148,106247,2377,2.237,1.974
1008,Region 2,201004,142,103283,2039,1.974,1.734
1008,Region 2,201005,118,99744,2113,2.118,1.627
1008,Region 2,201006,111,96448,2093,2.17,1.85
1008,Region 2,201007,97,94196,1803,1.914,1.586
1008,Region 2,201008,82,85000,1444,1.699,1.087
1008,Region 3,200935,169,82952,1318,1.589,1.7
1008,Region 3,200936,175,90900,2156,2.372,2.957
1008,Region 3,200937,176,101841,2959,2.906,3.579
1008,Region 3,200938,169,94745,3346,3.532,3.997
1008,Region 3,200939,171,87751,3576,4.075,4.041
1008,Region 3,200940,206,109409,6442,5.888,6.103
1008,Region 3,200941,225,126543,9289,7.341,6.98
1008,Region 3,200942,240,131477,15918,12.107,10.28
1008,Region 3,200943,243,132965,16462,12.381,10.584
1008,Region 3,200944,248,124439,11349,9.12,8.375
1008,Region 3,200945,250,118292,7466,6.312,5.65
1008,Region 3,200946,247,116470,4815,4.134,3.866
1008,Region 3,200947,243,86022,2871,3.338,3.105
1008,Region 3,200948,235,100900,2593,2.57,2.243
1008,Region 3,200949,235,101076,2505,2.478,2.258
1008,Region 3,200950,220,92347,2271,2.459,2.199
1008,Region 3,200951,214,79457,2163,2.722,2.72
1008,Region 3,200952,217,85289,2201,2.581,2.349
1008,Region 3,201001,222,96581,2133,2.209,2.01
1008,Region 3,201002,221,99274,1854,1.868,1.843
1008,Region 3,201003,220,98840,1812,1.833,1.595
1008,Region 3,201004,225,99311,1916,1.929,1.686
1008,Region 3,201005,208,89742,1612,1.796,1.634
1008,Region 3,201006,211,82679,1367,1.653,1.661
1008,Region 3,201007,197,89958,1323,1.471,1.283
1008,Region 3,201008,181,88197,1267,1.437,1.15
1008,Region 4,200935,344,130948,9723,7.425,6.595
1008,Region 4,200936,341,127745,9621,7.531,6.769
1008,Region 4,200937,356,151133,9874,6.533,6.401
1008,Region 4,200938,333,136135,8403,6.173,5.89
1008,Region 4,200939,345,135784,8320,6.127,6.225
