"Release_Week","Region","Week","Sites_Reporting","Total_Patient_Visits","Total_ILI","Perc_Unweighted_ILI","Perc_Weighted_ILI"
"1202","Region 7",201140,95,24805,223,0.899,0.903
"1202","Region 7",201141,98,25313,211,0.834,0.858
"1202","Region 7",201142,98,24686,184,0.745,0.765
"1202","Region 7",201143,101,28155,280,0.994,0.987
"1202","Region 7",201144,102,27448,304,1.108,1.181
"1202","Region 7",201145,102,28140,253,0.899,0.91
"1202","Region 7",201146,100,27709,224,0.808,0.871
"1202","Region 7",201147,102,19417,171,0.881,0.902
"1202","Region 7",201148,103,28154,276,0.98,1.047
"1202","Region 7",201149,102,25940,208,0.802,0.83
"1202","Region 7",201150,94,22069,329,1.491,1.492
"1202","Region 7",201151,95,18504,266,1.438,1.565
"1202","Region 7",201152,93,17645,342,1.938,1.96
"1202","Region 7",201201,91,20035,282,1.408,1.535
"1202","Region 7",201202,73,18518,219,1.183,1.23
"1202","Region 8",201140,109,48113,496,1.031,1.037
"1202","Region 8",201141,122,52851,523,0.99,0.868
"1202","Region 8",201142,125,53597,514,0.959,0.862
"1202","Region 8",201143,123,52895,532,1.006,0.911
"1202","Region 8",201144,125,51803,590,1.139,0.981
"1202","Region 8",201145,123,51760,595,1.15,0.998
"1202","Region 8",201146,122,53153,612,1.151,1.058
"1202","Region 8",201147,125,43357,577,1.331,1.092
"1202","Region 8",201148,121,51877,564,1.087,0.996
"1202","Region 8",201149,121,50591,539,1.065,0.965
"1202","Region 8",201150,121,51559,607,1.177,1.052
"1202","Region 8",201151,117,43927,545,1.241,1.086
"1202","Region 8",201152,111,39990,564,1.41,1.142
"1202","Region 8",201201,108,44055,581,1.319,1.06
"1202","Region 8",201202,100,44415,635,1.43,1.147
"1202","Region 9",201140,202,80997,909,1.122,1.325
"1202","Region 9",201141,209,89781,1083,1.206,1.652
"1202","Region 9",201142,205,84989,1215,1.43,1.85
"1202","Region 9",201143,209,85651,1217,1.421,1.762
"1202","Region 9",201144,211,79390,1364,1.718,2.004
"1202","Region 9",201145,211,81890,1224,1.495,1.769
"1202","Region 9",201146,206,88299,1518,1.719,2.113
"1202","Region 9",201147,209,68298,1146,1.678,2.09
"1202","Region 9",201148,205,72935,1007,1.381,1.308
"1202","Region 9",201149,204,63377,936,1.477,1.354
"1202","Region 9",201150,202,65621,1042,1.588,1.635
"1202","Region 9",201151,189,49125,890,1.812,1.774
"1202","Region 9",201152,174,44039,833,1.892,1.865
"1202","Region 9",201201,157,42338,822,1.942,1.653
"1202","Region 9",201202,120,37230,365,0.98,1.148
"1202","Region 10",201140,43,13264,110,0.829,0.449
"1202","Region 10",201141,47,12878,126,0.978,0.715
"1202","Region 10",201142,48,13781,109,0.791,0.543
"1202","Region 10",201143,52,14456,135,0.934,0.715
"1202","Region 10",201144,51,13173,154,1.169,0.961
"1202","Region 10",201145,47,13023,136,1.044,0.774
"1202","Region 10",201146,46,12980,161,1.24,0.93
"1202","Region 10",201147,48,9287,119,1.281,1.286
"1202","Region 10",201148,48,13494,165,1.223,0.847
"1202","Region 10",201149,46,12700,115,0.906,0.624
"1202","Region 10",201150,44,10365,156,1.505,1.296
"1202","Region 10",201151,43,8800,133,1.511,1.657
"1202","Region 10",201152,44,7781,161,2.069,2.229
"1202","Region 10",201201,38,7844,118,1.504,0.967
"1202","Region 10",201202,29,8093,89,1.1,0.854
"1203","National",201140,1793,755761,8870,1.174,1.113
"1203","National",201141,1828,773760,9393,1.214,1.159
"1203","National",201142,1846,771553,9517,1.233,1.236
"1203","National",201143,1838,766091,9771,1.275,1.255
"1203","National",201144,1859,761783,10778,1.415,1.408
"1203","National",201145,1873,774876,11005,1.42,1.373
"1203","National",201146,1824,775683,11134,1.435,1.433
"1203","National",201147,1839,614050,9975,1.624,1.554
"1203","National",201148,1819,748557,10874,1.453,1.309
"1203","National",201149,1795,696202,10168,1.46,1.336
"1203","National",201150,1757,685297,11100,1.62,1.498
"1203","National",201151,1716,601994,10864,1.805,1.647
"1203","National",201152,1671,545756,11385,2.086,1.898
"1203","National",201201,1661,609484,10477,1.719,1.556
"1203","National",201202,1541,622536,9173,1.473,1.35
"1203","National",201203,1261,532959,8156,1.53,1.376
"1203","Region 1",201140,146,50479,253,0.501,0.416
"1203","Region 1",201141,152,48637,387,0.796,0.69
"1203","Region 1",201142,156,54769,364,0.665,0.62
"1203","Region 1",201143,156,55261,416,0.753,0.666
"1203","Region 1",201144,154,54553,421,0.772,0.661
"1203","Region 1",201145,159,56874,457,0.804,0.723
"1203","Region 1",201146,155,57897,373,0.644,0.581
"1203","Region 1",201147,150,37425,317,0.847,0.662
"1203","Region 1",201148,154,56914,405,0.712,0.611
"1203","Region 1",201149,148,51820,355,0.685,0.614
"1203","Region 1",201150,151,52181,423,0.811,0.773
"1203","Region 1",201151,153,44192,419,0.948,0.84
"1203","Region 1",201152,142,33901,377,1.112,0.975
"1203","Region 1",201201,146,41014,387,0.944,0.902
"1203","Region 1",201202,138,43801,388,0.886,0.857
"1203","Region 1",201203,117,32819,311,0.948,0.981
"1203","Region 2",201140,204,119254,1347,1.13,0.835
"1203","Region 2",201141,201,118627,1550,1.307,0.871
"1203","Region 2",201142,194,115986,1494,1.288,0.856
"1203","Region 2",201143,189,112555,1474,1.31,0.938
"1203","Region 2",201144,196,115722,1770,1.53,1.165
"1203","Region 2",201145,197,117824,1905,1.617,1.088
"1203","Region 2",201146,186,116766,1875,1.606,1.208
"1203","Region 2",201147,183,96840,1924,1.987,1.391
"1203","Region 2",201148,179,112846,2257,2,1.315
"1203","Region 2",201149,187,113951,2320,2.036,1.4
"1203","Region 2",201150,186,113184,2288,2.021,1.299
"1203","Region 2",201151,187,104981,2329,2.218,1.206
"1203","Region 2",201152,173,96151,2263,2.354,1.391
"1203","Region 2",201201,175,106945,2191,2.049,1.21
"1203","Region 2",201202,166,106062,1718,1.62,0.945
"1203","Region 2",201203,63,88720,1534,1.729,1.196
"1203","Region 3",201140,220,113566,1340,1.18,1.161
"1203","Region 3",201141,226,115141,1424,1.237,1.18
"1203","Region 3",201142,223,119539,1415,1.184,1.104
"1203","Region 3",201143,224,116222,1508,1.298,1.254
"1203","Region 3",201144,230,114648,1546,1.348,1.287
"1203","Region 3",201145,233,117475,1681,1.431,1.382
"1203","Region 3",201146,224,115294,1644,1.426,1.43
"1203","Region 3",201147,226,97410,1472,1.511,1.578
"1203","Region 3",201148,221,112539,1726,1.534,1.491
"1203","Region 3",201149,225,110344,1544,1.399,1.347
"1203","Region 3",201150,213,108458,1664,1.534,1.506
"1203","Region 3",201151,213,100477,1657,1.649,1.804
"1203","Region 3",201152,213,98523,1904,1.933,2.141
"1203","Region 3",201201,210,102659,1756,1.711,1.796
"1203","Region 3",201202,191,102782,1425,1.386,1.528
"1203","Region 3",201203,175,94884,1418,1.494,1.41
"1203","Region 4",201140,347,139242,1731,1.243,1.116
"1203","Region 4",201141,345,143430,1798,1.254,1.136
"1203","Region 4",201142,358,139756,1781,1.274,1.245
"1203","Region 4",201143,358,134643,1787,1.327,1.274
"1203","Region 4",201144,346,135907,2008,1.477,1.516
"1203","Region 4",201145,368,143635,2229,1.552,1.515
"1203","Region 4",201146,354,137578,2010,1.461,1.41
"1203","Region 4",201147,365,113161,1931,1.706,1.663
"1203","Region 4",201148,363,139305,1907,1.369,1.298
"1203","Region 4",201149,343,120117,1999,1.664,1.689
"1203","Region 4",201150,340,117125,2118,1.808,1.733
"1203","Region 4",201151,324,100582,2249,2.236,2.08
"1203","Region 4",201152,331,90385,2408,2.664,2.373
"1203","Region 4",201201,318,105040,1863,1.774,1.724
"1203","Region 4",201202,305,106911,1963,1.836,1.639
"1203","Region 4",201203,279,94099,1584,1.683,1.512
"1203","Region 5",201140,271,97030,1109,1.143,0.93
"1203","Region 5",201141,273,98639,1084,1.099,0.929
"1203","Region 5",201142,276,95103,1064,1.119,1.023
"1203","Region 5",201143,274,96156,1040,1.082,0.974
"1203","Region 5",201144,281,96877,1156,1.193,1.064
"1203","Region 5",201145,280,94556,1119,1.183,1.097
"1203","Region 5",201146,277,94675,1083,1.144,0.993
"1203","Region 5",201147,279,72816,1029,1.413,1.213
"1203","Region 5",201148,277,93324,1065,1.141,1.035
"1203","Region 5",201149,267,87466,916,1.047,0.969
"1203","Region 5",201150,260,80036,1014,1.267,1.128
"1203","Region 5",201151,250,71313,1015,1.423,1.2
"1203","Region 5",201152,248,63556,1158,1.822,1.481
"1203","Region 5",201201,248,70131,940,1.34,1.123
"1203","Region 5",201202,222,74883,936,1.25,1.097
"1203","Region 5",201203,176,57729,720,1.247,1.111
"1203","Region 6",201140,155,68436,1352,1.976,1.864
"1203","Region 6",201141,154,67306,1207,1.793,1.669
"1203","Region 6",201142,162,68083,1376,2.021,1.944
"1203","Region 6",201143,151,68689,1382,2.012,1.884
"1203","Region 6",201144,162,72071,1465,2.033,1.876
"1203","Region 6",201145,152,68482,1403,2.049,2.004
"1203","Region 6",201146,152,70183,1634,2.328,2.247
"1203","Region 6",201147,150,54699,1289,2.357,2.157
"1203","Region 6",201148,144,65004,1500,2.308,2.211
"1203","Region 6",201149,147,57623,1229,2.133,2.03
"1203","Region 6",201150,139,61406,1453,2.366,2.184
"1203","Region 6",201151,136,56779,1355,2.386,2.259
"1203","Region 6",201152,127,50869,1284,2.524,2.33
"1203","Region 6",201201,142,61004,1417,2.323,2.17
"1203","Region 6",201202,128,59786,1234,2.064,1.968
"1203","Region 6",201203,118,59623,1227,2.058,2.003
"1203","Region 7",201140,95,24805,223,0.899,0.903
"1203","Region 7",201141,98,25313,211,0.834,0.858
"1203","Region 7",201142,98,24686,184,0.745,0.765
"1203","Region 7",201143,101,28155,280,0.994,0.987
"1203","Region 7",201144,102,27448,304,1.108,1.181
"1203","Region 7",201145,102,28140,253,0.899,0.91
"1203","Region 7",201146,100,27709,224,0.808,0.871
"1203","Region 7",201147,102,19417,171,0.881,0.902
"1203","Region 7",201148,103,28154,276,0.98,1.047
"1203","Region 7",201149,102,25940,208,0.802,0.83
"1203","Region 7",201150,94,22069,329,1.491,1.492
"1203","Region 7",201151,96,18989,267,1.406,1.476
"1203","Region 7",201152,95,18035,342,1.896,1.933
"1203","Region 7",201201,94,20977,284,1.354,1.481
"1203","Region 7",201202,86,21570,232,1.076,1.133
"1203","Region 7",201203,68,16737,227,1.356,1.39
"1203","Region 8",201140,109,48113,496,1.031,1.037
"1203","Region 8",201141,122,52851,523,0.99,0.868
"1203","Region 8",201142,125,53597,514,0.959,0.862
"1203","Region 8",201143,123,52895,532,1.006,0.911
"1203","Region 8",201144,125,51803,590,1.139,0.981
"1203","Region 8",201145,123,51760,595,1.15,0.998
"1203","Region 8",201146,122,53153,612,1.151,1.058
"1203","Region 8",201147,125,43357,577,1.331,1.092
"1203","Region 8",201148,122,52120,564,1.082,0.994
"1203","Region 8",201149,122,50761,539,1.062,0.965
"1203","Region 8",201150,122,51816,607,1.171,1.05
"1203","Region 8",201151,118,44142,545,1.235,1.085
"1203","Region 8",201152,112,40195,566,1.408,1.144
"1203","Region 8",201201,111,45141,584,1.294,1.058
"1203","Region 8",201202,111,48654,671,1.379,1.198
"1203","Region 8",201203,104,43365,603,1.391,1.198
"1203","Region 9",201140,203,81572,909,1.114,1.303
"1203","Region 9",201141,210,90938,1083,1.191,1.6
"1203","Region 9",201142,206,86253,1216,1.41,1.788
"1203","Region 9",201143,210,87059,1217,1.398,1.697
"1203","Region 9",201144,212,79581,1364,1.714,1.995
"1203","Region 9",201145,212,83107,1227,1.476,1.721
"1203","Region 9",201146,207,89246,1518,1.701,2.064
"1203","Region 9",201147,210,69427,1146,1.651,2.021
"1203","Region 9",201148,207,74566,1007,1.35,1.261
"1203","Region 9",201149,206,65135,940,1.443,1.317
"1203","Region 9",201150,207,68359,1046,1.53,1.541
"1203","Region 9",201151,195,51444,892,1.734,1.666
"1203","Region 9",201152,185,46085,922,2.001,1.905
"1203","Region 9",201201,175,48094,910,1.892,1.617
"1203","Region 9",201202,157,49125,498,1.014,1.176
"1203","Region 9",201203,132,39396,426,1.081,1.118
"1203","Region 10",201140,43,13264,110,0.829,0.449
"1203","Region 10",201141,47,12878,126,0.978,0.715
"1203","Region 10",201142,48,13781,109,0.791,0.543
"1203","Region 10",201143,52,14456,135,0.934,0.715
"1203","Region 10",201144,51,13173,154,1.169,0.961
"1203","Region 10",201145,47,13023,136,1.044,0.774
"1203","Region 10",201146,47,13182,161,1.221,0.919
"1203","Region 10",201147,49,9498,119,1.253,1.275
"1203","Region 10",201148,49,13785,167,1.211,0.836
"1203","Region 10",201149,48,13045,118,0.905,0.626
"1203","Region 10",201150,45,10663,158,1.482,1.28
"1203","Region 10",201151,44,9095,136,1.495,1.646
"1203","Region 10",201152,45,8056,161,1.999,2.194
"1203","Region 10",201201,42,8479,145,1.71,1.879
"1203","Region 10",201202,37,8962,108,1.205,1.187
"1203","Region 10",201203,29,5587,106,1.897,1.779
"1204","National",201140,1793,755761,8870,1.174,1.113
"1204","National",201141,1828,773760,9393,1.214,1.159
"1204","National",201142,1846,771553,9517,1.233,1.236
"1204","National",201143,1839,766522,9774,1.275,1.255
"1204","National",201144,1859,761783,10778,1.415,1.408
"1204","National",201145,1873,774876,11019,1.422,1.374
"1204","National",201146,1825,776073,11142,1.436,1.434
"1204","National",201147,1840,614265,9983,1.625,1.556
"1204","National",201148,1822,749088,10878,1.452,1.308
"1204","National",201149,1803,697514,10180,1.459,1.334
"1204","National",201150,1769,687572,11112,1.616,1.495
"1204","National",201151,1732,604135,10885,1.802,1.646
"1204","National",201152,1696,548568,11462,2.089,1.893
"1204","National",201201,1709,619584,10649,1.719,1.556
"1204","National",201202,1662,665026,10044,1.51,1.449
"1204","National",201203,1578,608913,10650,1.749,1.591
"1204","National",201204,1386,603647,10018,1.66,1.531
"1204","Region 1",201140,146,50479,253,0.501,0.416
"1204","Region 1",201141,152,48637,387,0.796,0.69
"1204","Region 1",201142,156,54769,364,0.665,0.62
"1204","Region 1",201143,156,55261,416,0.753,0.666
"1204","Region 1",201144,154,54553,421,0.772,0.661
"1204","Region 1",201145,159,56874,457,0.804,0.723
"1204","Region 1",201146,155,57897,373,0.644,0.581
"1204","Region 1",201147,150,37425,317,0.847,0.662
"1204","Region 1",201148,154,56914,405,0.712,0.611
"1204","Region 1",201149,149,51887,359,0.692,0.62
"1204","Region 1",201150,154,52355,424,0.81,0.774
"1204","Region 1",201151,156,44402,419,0.944,0.839
"1204","Region 1",201152,146,33990,377,1.109,0.975
"1204","Region 1",201201,151,41446,388,0.936,0.901
"1204","Region 1",201202,145,44828,389,0.868,0.845
"1204","Region 1",201203,134,36587,328,0.896,0.96
"1204","Region 1",201204,106,37341,332,0.889,0.864
"1204","Region 2",201140,204,119254,1347,1.13,0.835
"1204","Region 2",201141,201,118627,1550,1.307,0.871
"1204","Region 2",201142,194,115986,1494,1.288,0.856
"1204","Region 2",201143,189,112555,1474,1.31,0.938
"1204","Region 2",201144,196,115722,1770,1.53,1.165
"1204","Region 2",201145,197,117824,1905,1.617,1.088
"1204","Region 2",201146,186,116766,1875,1.606,1.208
"1204","Region 2",201147,183,96840,1924,1.987,1.391
"1204","Region 2",201148,179,112846,2257,2,1.315
"1204","Region 2",201149,187,113951,2320,2.036,1.4
"1204","Region 2",201150,186,113184,2288,2.021,1.299
"1204","Region 2",201151,187,105013,2330,2.219,1.209
"1204","Region 2",201152,173,96151,2263,2.354,1.391
"1204","Region 2",201201,176,107073,2191,2.046,1.208
"1204","Region 2",201202,169,106280,1722,1.62,0.957
"1204","Region 2",201203,141,100127,2148,2.145,1.23
"1204","Region 2",201204,115,97342,2052,2.108,1.219
"1204","Region 3",201140,220,113566,1340,1.18,1.161
"1204","Region 3",201141,226,115141,1424,1.237,1.18
"1204","Region 3",201142,223,119539,1415,1.184,1.104
"1204","Region 3",201143,224,116222,1508,1.298,1.254
"1204","Region 3",201144,230,114648,1546,1.348,1.287
"1204","Region 3",201145,233,117475,1681,1.431,1.382
"1204","Region 3",201146,224,115294,1644,1.426,1.43
"1204","Region 3",201147,226,97410,1472,1.511,1.578
"1204","Region 3",201148,221,112539,1726,1.534,1.491
"1204","Region 3",201149,225,110344,1544,1.399,1.347
"1204","Region 3",201150,213,108458,1664,1.534,1.506
"1204","Region 3",201151,213,100477,1657,1.649,1.804
"1204","Region 3",201152,214,98523,1904,1.933,2.141
"1204","Region 3",201201,212,103156,1757,1.703,1.794
"1204","Region 3",201202,202,104911,1438,1.371,1.506
"1204","Region 3",201203,199,99995,1471,1.471,1.39
"1204","Region 3",201204,184,99208,1258,1.268,1.157
"1204","Region 4",201140,347,139242,1731,1.243,1.116
"1204","Region 4",201141,345,143430,1798,1.254,1.136
"1204","Region 4",201142,358,139756,1781,1.274,1.245
"1204","Region 4",201143,358,134643,1787,1.327,1.274
"1204","Region 4",201144,346,135907,2008,1.477,1.516
"1204","Region 4",201145,368,143635,2229,1.552,1.515
"1204","Region 4",201146,354,137578,2010,1.461,1.41
"1204","Region 4",201147,365,113161,1931,1.706,1.663
"1204","Region 4",201148,363,139305,1907,1.369,1.298
"1204","Region 4",201149,345,120439,2000,1.661,1.686
"1204","Region 4",201150,343,118396,2125,1.795,1.729
"1204","Region 4",201151,328,101215,2254,2.227,2.078
"1204","Region 4",201152,335,91003,2413,2.652,2.366
"1204","Region 4",201201,327,106824,1894,1.773,1.71
"1204","Region 4",201202,323,123948,2031,1.639,1.596
"1204","Region 4",201203,315,105241,2127,2.021,1.85
"1204","Region 4",201204,291,110820,1936,1.747,1.576
"1204","Region 5",201140,271,97030,1109,1.143,0.93
"1204","Region 5",201141,273,98639,1084,1.099,0.929
"1204","Region 5",201142,276,95103,1064,1.119,1.023
"1204","Region 5",201143,275,96587,1043,1.08,0.972
"1204","Region 5",201144,281,96877,1156,1.193,1.064
"1204","Region 5",201145,280,94556,1119,1.183,1.097
"1204","Region 5",201146,278,95065,1091,1.148,0.998
"1204","Region 5",201147,280,73031,1037,1.42,1.221
"1204","Region 5",201148,278,93376,1065,1.141,1.034
"1204","Region 5",201149,270,87970,921,1.047,0.968
"1204","Region 5",201150,261,80076,1014,1.266,1.127
"1204","Region 5",201151,253,71637,1024,1.429,1.211
"1204","Region 5",201152,252,64906,1227,1.89,1.52
"1204","Region 5",201201,257,72848,1033,1.418,1.189
"1204","Region 5",201202,254,82256,1068,1.298,1.131
"1204","Region 5",201203,239,74025,998,1.348,1.173
"1204","Region 5",201204,207,69445,783,1.128,1.14
"1204","Region 6",201140,155,68436,1352,1.976,1.864
"1204","Region 6",201141,154,67306,1207,1.793,1.669
"1204","Region 6",201142,162,68083,1376,2.021,1.944
"1204","Region 6",201143,151,68689,1382,2.012,1.884
"1204","Region 6",201144,162,72071,1465,2.033,1.876
"1204","Region 6",201145,152,68482,1403,2.049,2.004
"1204","Region 6",201146,152,70183,1634,2.328,2.247
"1204","Region 6",201147,150,54699,1289,2.357,2.157
"1204","Region 6",201148,146,65483,1504,2.297,2.203
"1204","Region 6",201149,148,57662,1228,2.13,2.028
"1204","Region 6",201150,142,61848,1457,2.356,2.176
"1204","Region 6",201151,139,57050,1360,2.384,2.258
"1204","Region 6",201152,131,51109,1285,2.514,2.321
"1204","Region 6",201201,147,61407,1419,2.311,2.159
"1204","Region 6",201202,138,60979,1245,2.042,1.954
"1204","Region 6",201203,137,61977,1324,2.136,2.073
"1204","Region 6",201204,129,63948,1423,2.225,2.253
"1204","Region 7",201140,95,24805,223,0.899,0.903
"1204","Region 7",201141,98,25313,211,0.834,0.858
"1204","Region 7",201142,98,24686,184,0.745,0.765
"1204","Region 7",201143,101,28155,280,0.994,0.987
"1204","Region 7",201144,102,27448,304,1.108,1.181
"1204","Region 7",201145,102,28140,253,0.899,0.91
"1204","Region 7",201146,100,27709,224,0.808,0.871
"1204","Region 7",201147,102,19417,171,0.881,0.902
"1204","Region 7",201148,103,28154,276,0.98,1.047
"1204","Region 7",201149,102,25940,208,0.802,0.83
"1204","Region 7",201150,94,22069,329,1.491,1.492
"1204","Region 7",201151,97,19283,267,1.385,1.449
"1204","Region 7",201152,95,18035,342,1.896,1.933
"1204","Region 7",201201,94,20977,284,1.354,1.481
"1204","Region 7",201202,91,23463,324,1.381,1.52
"1204","Region 7",201203,83,21951,363,1.654,1.719
"1204","Region 7",201204,77,22526,322,1.429,1.457
"1204","Region 8",201140,109,48113,496,1.031,1.037
"1204","Region 8",201141,122,52851,523,0.99,0.868
"1204","Region 8",201142,125,53597,514,0.959,0.862
"1204","Region 8",201143,123,52895,532,1.006,0.911
"1204","Region 8",201144,125,51803,590,1.139,0.981
"1204","Region 8",201145,123,51760,595,1.15,0.998
"1204","Region 8",201146,122,53153,612,1.151,1.058
"1204","Region 8",201147,125,43357,577,1.331,1.092
"1204","Region 8",201148,122,52120,564,1.082,0.994
"1204","Region 8",201149,122,50761,539,1.062,0.965
"1204","Region 8",201150,122,51817,607,1.171,1.05
"1204","Region 8",201151,118,44147,545,1.235,1.085
"1204","Region 8",201152,112,40203,566,1.408,1.144
"1204","Region 8",201201,114,45291,584,1.289,1.056
"1204","Region 8",201202,116,49608,671,1.353,1.16
"1204","Region 8",201203,114,46791,636,1.359,1.183
"1204","Region 8",201204,103,46905,739,1.576,1.37
"1204","Region 9",201140,203,81572,909,1.114,1.303
"1204","Region 9",201141,210,90938,1083,1.191,1.6
"1204","Region 9",201142,206,86253,1216,1.41,1.788
"1204","Region 9",201143,210,87059,1217,1.398,1.697
"1204","Region 9",201144,212,79581,1364,1.714,1.995
"1204","Region 9",201145,212,83107,1241,1.493,1.726
"1204","Region 9",201146,207,89246,1518,1.701,2.064
"1204","Region 9",201147,210,69427,1146,1.651,2.021
"1204","Region 9",201148,207,74566,1007,1.35,1.261
"1204","Region 9",201149,206,65203,940,1.442,1.314
"1204","Region 9",201150,208,68407,1046,1.529,1.539
"1204","Region 9",201151,195,51444,892,1.734,1.666
"1204","Region 9",201152,190,46173,922,1.997,1.895
"1204","Region 9",201201,185,50776,950,1.871,1.617
"1204","Region 9",201202,181,58107,1033,1.778,1.754
"1204","Region 9",201203,174,53210,1110,2.086,1.882
"1204","Region 9",201204,136,46698,1006,2.154,2.049
"1204","Region 10",201140,43,13264,110,0.829,0.449
"1204","Region 10",201141,47,12878,126,0.978,0.715
"1204","Region 10",201142,48,13781,109,0.791,0.543
"1204","Region 10",201143,52,14456,135,0.934,0.715
"1204","Region 10",201144,51,13173,154,1.169,0.961
"1204","Region 10",201145,47,13023,136,1.044,0.774
"1204","Region 10",201146,47,13182,161,1.221,0.919
"1204","Region 10",201147,49,9498,119,1.253,1.275
"1204","Region 10",201148,49,13785,167,1.211,0.836
"1204","Region 10",201149,49,13357,121,0.906,0.62
"1204","Region 10",201150,46,10962,158,1.441,1.26
"1204","Region 10",201151,46,9467,137,1.447,1.626
"1204","Region 10",201152,48,8475,163,1.923,2.002
"1204","Region 10",201201,46,9786,149,1.523,1.715
"1204","Region 10",201202,43,10646,123,1.155,1.173
"1204","Region 10",201203,42,9009,145,1.61,1.689
"1204","Region 10",201204,38,9414,167,1.774,1.321
"1205","National",201140,1795,754396,8726,1.157,1.117
"1205","National",201141,1830,772591,9212,1.192,1.155
"1205","National",201142,1848,770385,9333,1.211,1.243
"1205","National",201143,1842,765604,9620,1.257,1.264
"1205","National",201144,1862,760662,10609,1.395,1.405
"1205","National",201145,1877,774091,10873,1.405,1.381
"1205","National",201146,1829,775583,10978,1.415,1.444
"1205","National",201147,1849,616956,9817,1.591,1.544
"1205","National",201148,1831,755747,10733,1.42,1.303
"1205","National",201149,1817,704792,10026,1.423,1.318
"1205","National",201150,1784,695321,10944,1.574,1.492
"1205","National",201151,1749,611447,10694,1.749,1.631
"1205","National",201152,1715,554244,11235,2.027,1.873
"1205","National",201201,1738,629131,10451,1.661,1.53
"1205","National",201202,1704,681062,9827,1.443,1.394
"1205","National",201203,1650,651693,10619,1.629,1.532
"1205","National",201204,1577,687921,10964,1.594,1.59
"1205","National",201205,1356,588183,10400,1.768,1.72
"1205","Region 1",201140,147,50479,253,0.501,0.416
"1205","Region 1",201141,152,48637,387,0.796,0.69
"1205","Region 1",201142,156,54769,364,0.665,0.62
"1205","Region 1",201143,156,55261,416,0.753,0.666
"1205","Region 1",201144,154,54553,421,0.772,0.661
"1205","Region 1",201145,159,56874,457,0.804,0.723
"1205","Region 1",201146,155,57897,373,0.644,0.581
"1205","Region 1",201147,150,37425,317,0.847,0.662
"1205","Region 1",201148,154,56914,405,0.712,0.611
"1205","Region 1",201149,149,51887,359,0.692,0.62
"1205","Region 1",201150,155,52484,424,0.808,0.773
"1205","Region 1",201151,158,44538,419,0.941,0.838
"1205","Region 1",201152,148,34109,377,1.105,0.974
"1205","Region 1",201201,154,41699,389,0.933,0.899
"1205","Region 1",201202,149,46257,390,0.843,0.735
"1205","Region 1",201203,142,41755,380,0.91,0.861
"1205","Region 1",201204,126,46452,423,0.911,0.862
"1205","Region 1",201205,107,39872,327,0.82,0.754
"1205","Region 2",201140,204,119254,1347,1.13,0.835
"1205","Region 2",201141,201,118627,1550,1.307,0.871
"1205","Region 2",201142,194,115986,1494,1.288,0.856
"1205","Region 2",201143,189,112555,1474,1.31,0.938
"1205","Region 2",201144,196,115722,1770,1.53,1.165
"1205","Region 2",201145,197,117824,1905,1.617,1.088
"1205","Region 2",201146,187,117255,1882,1.605,1.199
"1205","Region 2",201147,187,100540,1963,1.952,1.196
"1205","Region 2",201148,182,114820,2268,1.975,1.225
"1205","Region 2",201149,191,116016,2326,2.005,1.272
"1205","Region 2",201150,190,115497,2299,1.991,1.215
"1205","Region 2",201151,191,107259,2335,2.177,1.106
"1205","Region 2",201152,177,98109,2270,2.314,1.115
"1205","Region 2",201201,181,108847,2203,2.024,1.138
"1205","Region 2",201202,174,108394,1731,1.597,0.904
"1205","Region 2",201203,149,105323,2170,2.06,1.147
"1205","Region 2",201204,141,108756,2121,1.95,1.09
"1205","Region 2",201205,127,105032,2079,1.979,1.13
"1205","Region 3",201140,220,113566,1340,1.18,1.161
"1205","Region 3",201141,226,115141,1424,1.237,1.18
"1205","Region 3",201142,223,119539,1415,1.184,1.104
"1205","Region 3",201143,224,116222,1508,1.298,1.254
"1205","Region 3",201144,230,114648,1546,1.348,1.287
"1205","Region 3",201145,233,117475,1681,1.431,1.382
"1205","Region 3",201146,224,115294,1644,1.426,1.43
"1205","Region 3",201147,226,97410,1472,1.511,1.578
"1205","Region 3",201148,221,112539,1726,1.534,1.491
"1205","Region 3",201149,225,110344,1544,1.399,1.347
"1205","Region 3",201150,213,108458,1664,1.534,1.506
"1205","Region 3",201151,213,100477,1657,1.649,1.804
"1205","Region 3",201152,214,98523,1904,1.933,2.141
"1205","Region 3",201201,215,104053,1757,1.689,1.743
"1205","Region 3",201202,205,105790,1439,1.36,1.469
"1205","Region 3",201203,204,102387,1537,1.501,1.437
"1205","Region 3",201204,198,109611,1480,1.35,1.211
"1205","Region 3",201205,176,98173,1569,1.598,1.478
"1205","Region 4",201140,347,139242,1731,1.243,1.116
"1205","Region 4",201141,345,143430,1798,1.254,1.136
"1205","Region 4",201142,358,139756,1781,1.274,1.245
"1205","Region 4",201143,358,134643,1787,1.327,1.274
"1205","Region 4",201144,346,135907,2008,1.477,1.516
"1205","Region 4",201145,368,143635,2229,1.552,1.515
"1205","Region 4",201146,354,137578,2010,1.461,1.41
"1205","Region 4",201147,365,113161,1931,1.706,1.663
"1205","Region 4",201148,363,139305,1907,1.369,1.298
"1205","Region 4",201149,345,120439,2000,1.661,1.686
"1205","Region 4",201150,343,118396,2125,1.795,1.729
"1205","Region 4",201151,328,101215,2254,2.227,2.078
"1205","Region 4",201152,335,91003,2413,2.652,2.366
"1205","Region 4",201201,332,108363,1909,1.762,1.701
